lat,lon,pano_id,date,copyright,headings,url_h0,url_h90,url_h180,url_h270,downloaded,rwi,rwi_dist_m
6.473,3.828,qaiQhM9QIFZJ8wNhsv1n8A,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.473,3.828&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.473,3.828&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.473,3.828&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.473,3.828&fov=90&heading=270&pitch=0",True,0.527,965.2094050655958
6.474,3.829,7xZNMWCwllS_2AdLL3pOwg,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.474,3.829&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.474,3.829&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.474,3.829&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.474,3.829&fov=90&heading=270&pitch=0",True,0.527,808.2389684499205
6.474,3.846,S-OGQGfxl6cdHXb-sBKs2w,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.474,3.846&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.474,3.846&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.474,3.846&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.474,3.846&fov=90&heading=270&pitch=0",True,0.495,1264.4437407419473
6.475,3.812,mL_ycPTq4X4Q5KlkEANnfw,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.475,3.812&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.475,3.812&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.475,3.812&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.475,3.812&fov=90&heading=270&pitch=0",True,0.89,452.33623443657393
6.476,3.847,FzlOjXvszIyIbUOgdQx-SQ,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.476,3.847&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.476,3.847&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.476,3.847&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.476,3.847&fov=90&heading=270&pitch=0",True,0.495,1076.699810347635
6.475,3.847,uTlDuwnSsgL89ZYWWl3ruQ,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.475,3.847&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.475,3.847&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.475,3.847&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.475,3.847&fov=90&heading=270&pitch=0",True,0.495,1116.7678171879882
6.476,3.813,izPuVSZXR1PP5Rfro2G3tw,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.476,3.813&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.476,3.813&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.476,3.813&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.476,3.813&fov=90&heading=270&pitch=0",True,0.89,350.32642542248067
6.477,3.83,Tfy2qHMJxC8vBJMBN6q6dQ,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.477,3.83&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.477,3.83&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.477,3.83&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.477,3.83&fov=90&heading=270&pitch=0",True,0.527,522.5101296288212
6.477,3.813,Rd61xEBZGgZSM3-xeDHymg,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.477,3.813&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.477,3.813&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.477,3.813&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.477,3.813&fov=90&heading=270&pitch=0",True,0.89,243.86931990346235
6.478,3.814,PNcEUCV63dLQNOs0tsztuQ,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.478,3.814&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.478,3.814&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.478,3.814&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.478,3.814&fov=90&heading=270&pitch=0",True,0.89,226.9905741247455
6.477,3.848,K7IKs68Q2_TBMQvqjpIS9w,2021-12,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.477,3.848&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.477,3.848&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.477,3.848&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.477,3.848&fov=90&heading=270&pitch=0",True,0.495,938.914347226741
6.478,3.831,s9m_ZGvqMsXtGTwVLxpAPw,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.478,3.831&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.478,3.831&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.478,3.831&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.478,3.831&fov=90&heading=270&pitch=0",True,0.527,377.48587234250317
6.479,3.814,OTMYT9aEFZZR2dm1i8kdbQ,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.479,3.814&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.479,3.814&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.479,3.814&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.479,3.814&fov=90&heading=270&pitch=0",True,0.89,193.77497420061758
6.48,3.815,cVNCNUkzOy07G1CS7Z50PQ,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.48,3.815&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.48,3.815&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.48,3.815&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.48,3.815&fov=90&heading=270&pitch=0",True,0.89,321.76465250775954
6.481,3.815,YFRl5K3GFvsrnkCkK_2g3g,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.481,3.815&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.481,3.815&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.481,3.815&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.481,3.815&fov=90&heading=270&pitch=0",True,0.89,372.60796176729724
6.482,3.816,rjmynEbL65R65rZrpfMw1Q,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.482,3.816&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.482,3.816&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.482,3.816&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.482,3.816&fov=90&heading=270&pitch=0",True,0.89,527.9688010295226
6.484,3.8,XqPykWjgK3z4OPYpSQhDhQ,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.484,3.8&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.484,3.8&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.484,3.8&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.484,3.8&fov=90&heading=270&pitch=0",True,0.829,1209.7884532487008
6.488,3.802,y4EmUFYMJnB8syn2xurieg,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.488,3.802&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.488,3.802&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.488,3.802&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.488,3.802&fov=90&heading=270&pitch=0",True,0.89,1509.8184200973355
6.49,3.803,CkKl3f8UyTCCWlNCLCWonw,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.49,3.803&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.49,3.803&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.49,3.803&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.49,3.803&fov=90&heading=270&pitch=0",True,-0.013,1587.2659082441621
6.489,3.803,BJORpHG64icalluq9jgY3g,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.489,3.803&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.489,3.803&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.489,3.803&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.489,3.803&fov=90&heading=270&pitch=0",True,0.89,1507.1433460046433
6.491,3.804,_t1t8XQe24vAwvjOiDEy1w,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.491,3.804&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.491,3.804&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.491,3.804&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.491,3.804&fov=90&heading=270&pitch=0",True,-0.013,1430.8518511977293
6.438,3.872,55Aoxc41KFgVZXKbO8aBwQ,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.438,3.872&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.438,3.872&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.438,3.872&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.438,3.872&fov=90&heading=270&pitch=0",True,0.187,743.651418220225
6.439,3.857,19i_4YKk59ipOAQQ5yQgQQ,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.439,3.857&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.439,3.857&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.439,3.857&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.439,3.857&fov=90&heading=270&pitch=0",True,0.674,409.2163388259404
6.439,3.874,dIKMgCTB_J3xpIGfLsp_0w,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.439,3.874&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.439,3.874&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.439,3.874&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.439,3.874&fov=90&heading=270&pitch=0",True,0.187,611.7975859072691
6.44,3.86,MWmyolN-smqkqLpJyXzAYg,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.44,3.86&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.44,3.86&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.44,3.86&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.44,3.86&fov=90&heading=270&pitch=0",True,0.674,662.164105612377
6.44,3.877,fWdfla-2Hi63NkmtAMsNNw,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.44,3.877&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.44,3.877&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.44,3.877&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.44,3.877&fov=90&heading=270&pitch=0",True,0.187,526.8335823583932
6.441,3.862,E50s5MjYgdSVA5LCoBVd7g,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.441,3.862&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.441,3.862&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.441,3.862&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.441,3.862&fov=90&heading=270&pitch=0",True,0.674,894.8117935069467
6.441,3.879,i6K7zEgYsFCqyDqThjIcbQ,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.441,3.879&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.441,3.879&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.441,3.879&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.441,3.879&fov=90&heading=270&pitch=0",True,0.187,628.1786845613877
6.441,3.896,5pJDgUkRB7NWZrn9xJJGGA,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.441,3.896&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.441,3.896&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.441,3.896&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.441,3.896&fov=90&heading=270&pitch=0",True,0.59,773.3498329481629
6.442,3.882,cD9q6UuHO-rpRzDCCG1pVA,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.442,3.882&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.442,3.882&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.442,3.882&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.442,3.882&fov=90&heading=270&pitch=0",True,0.187,846.6921707227796
6.442,3.899,O5_yUKenyPE-gtoa_qgsQg,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.442,3.899&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.442,3.899&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.442,3.899&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.442,3.899&fov=90&heading=270&pitch=0",True,0.59,743.3837034584653
6.451,3.853,1rc0v2DWP_aEVoq4QoYOKw,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.451,3.853&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.451,3.853&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.451,3.853&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.451,3.853&fov=90&heading=270&pitch=0",True,0.038,777.8792660933011
6.471,3.853,zP54l14HRN4aZOGYBNCZJg,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.471,3.853&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.471,3.853&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.471,3.853&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.471,3.853&fov=90&heading=270&pitch=0",True,0.495,963.3160727536263
6.477,3.851,Mo28SG4gTNc4-NR40meuAw,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.477,3.851&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.477,3.851&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.477,3.851&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.477,3.851&fov=90&heading=270&pitch=0",True,0.495,621.3199167279473
6.481,3.878,aTASzBK4W7rkBPEfA4IHpQ,2017-04,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.481,3.878&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.481,3.878&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.481,3.878&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.481,3.878&fov=90&heading=270&pitch=0",True,0.939,215.37693841144153
6.482,3.881,5S1nAJJ5Izwv9-bdOQo2CQ,2017-04,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.482,3.881&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.482,3.881&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.482,3.881&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.482,3.881&fov=90&heading=270&pitch=0",True,0.939,452.07917705474557
6.483,3.883,-RVpl4I_Dl0GIADjMyugAg,2017-04,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.483,3.883&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.483,3.883&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.483,3.883&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.483,3.883&fov=90&heading=270&pitch=0",True,0.939,691.043766653444
6.484,3.869,YrkoTDA7K-4TsfTAme6tow,2017-04,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.484,3.869&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.484,3.869&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.484,3.869&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.484,3.869&fov=90&heading=270&pitch=0",True,0.939,1156.2102267711923
6.483,3.866,uv154S0_DhApNDZl3Rt-qQ,2017-04,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.483,3.866&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.483,3.866&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.483,3.866&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.483,3.866&fov=90&heading=270&pitch=0",True,0.495,1172.092184666019
6.485,3.888,qycYHky1dy7tbMdNFa26ow,2017-04,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.485,3.888&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.485,3.888&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.485,3.888&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.485,3.888&fov=90&heading=270&pitch=0",True,0.939,1274.1132517136036
6.485,3.871,I-WpNscQTMy4izdAB6o65g,2017-04,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.485,3.871&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.485,3.871&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.485,3.871&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.485,3.871&fov=90&heading=270&pitch=0",True,0.939,1033.3194578933999
6.486,3.891,jntdns0uRLQs9Pmfh0whOQ,2017-04,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.486,3.891&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.486,3.891&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.486,3.891&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.486,3.891&fov=90&heading=270&pitch=0",True,-0.026,1273.9148309079383
6.486,3.874,rdavX6Xzqo_Go4oveklx-A,2021-12,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.486,3.874&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.486,3.874&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.486,3.874&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.486,3.874&fov=90&heading=270&pitch=0",True,0.939,898.1686814980669
6.487,3.894,qJTBlZhod-kXVmwSNZcrhQ,2017-04,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.487,3.894&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.487,3.894&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.487,3.894&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.487,3.894&fov=90&heading=270&pitch=0",True,-0.026,1113.8299654478417
6.488,3.862,8bzgsxBGWHVF8C5Guav1WQ,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.488,3.862&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.488,3.862&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.488,3.862&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.488,3.862&fov=90&heading=270&pitch=0",True,0.495,1182.0887586305748
6.488,3.879,jgmWmAQTT6EvfVlT35KAlw,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.488,3.879&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.488,3.879&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.488,3.879&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.488,3.879&fov=90&heading=270&pitch=0",True,0.939,995.6358771712373
6.489,3.864,ioO7WQ_Gy-ZfJXhuhfok2Q,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.489,3.864&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.489,3.864&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.489,3.864&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.489,3.864&fov=90&heading=270&pitch=0",True,0.495,1401.73532556246
6.489,3.882,yoVbYq2DIUK7-xyfw7XN_w,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.489,3.882&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.489,3.882&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.489,3.882&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.489,3.882&fov=90&heading=270&pitch=0",True,0.939,1181.378440138228
6.493,3.892,H_jJAfb00nBFJP5WIxRfqw,2021-12,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.493,3.892&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.493,3.892&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.493,3.892&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.493,3.892&fov=90&heading=270&pitch=0",True,-0.026,1791.2992179413766
6.437,3.921,2-h0o7Jhh2WzGF7M6Pfl9w,2017-04,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.437,3.921&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.437,3.921&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.437,3.921&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.437,3.921&fov=90&heading=270&pitch=0",True,0.702,216.65381714941827
